
                                                      Exchange Bybit has 2538 active markets                                                      
┏━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━┳━━━━━━━━┳━━━━━━┳━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━┳━━━━━━━━━━━━━┓
┃                        Id ┃                        Symbol ┃            Base ┃ Quote ┃ Active ┃ Spot ┃ Margin ┃ Future ┃ Leverage ┃   Min Stake ┃
┡━━━━━━━━━━━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━╇━━━━━━━━╇━━━━━━╇━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━╇━━━━━━━━━━━━━┩
│                    0GUSDT │                  0G/USDT:USDT │              0G │  USDT │   True │      │        │ Future │     50.0 │    0.103803 │
│                    ACSACH │                       ACS/ACH │             ACS │   ACH │   True │ Spot │        │        │      1.0 │      0.0105 │
│                    ACSMNT │                       ACS/MNT │             ACS │   MNT │   True │ Spot │        │        │      1.0 │     1.1e-07 │
│                   ACSUSDC │                      ACS/USDC │             ACS │  USDC │   True │ Spot │        │        │      1.0 │      0.0105 │
│                   ACSUSDT │                      ACS/USDT │             ACS │  USDT │   True │ Spot │        │        │      1.0 │         0.0 │
│                   ACTUSDT │                 ACT/USDT:USDT │             ACT │  USDT │   True │      │        │ Future │     20.0 │     0.63525 │
│                   ACUUSDT │                 ACU/USDT:USDT │             ACU │  USDT │   True │      │        │ Future │     12.5 │    0.182259 │
│                   ACXUSDT │                 ACX/USDT:USDT │             ACX │  USDT │   True │      │        │ Future │     20.0 │    0.059325 │
│                    ADABTC │                       ADA/BTC │             ADA │   BTC │   True │ Spot │        │        │      1.0 │      0.0105 │
│                    ADAMNT │                       ADA/MNT │             ADA │   MNT │   True │ Spot │        │        │      1.0 │        10.5 │
│                    ADAUSD │                   ADA/USD:ADA │             ADA │   USD │   True │      │        │        │      1.0 │         0.0 │
│                   ADAUSDC │                      ADA/USDC │             ADA │  USDC │   True │ Spot │        │        │      1.0 │    1.05e-05 │
│                   ADAUSDT │                      ADA/USDT │             ADA │  USDT │   True │ Spot │ Margin │        │      1.0 │        5.25 │
│                   ADAUSDT │                 ADA/USDT:USDT │             ADA │  USDT │   True │      │        │ Future │     75.0 │     0.37779 │
│                    AEDETH │                       AED/ETH │             AED │   ETH │   True │ Spot │        │        │      1.0 │     0.00105 │
│                 AERGOUSDT │               AERGO/USDT:USDT │           AERGO │  USDT │   True │      │        │ Future │    16.67 │    0.075432 │
│                  AEROUSDT │                AERO/USDT:USDT │            AERO │  USDT │   True │      │        │ Future │     25.0 │    0.499065 │
│                  AEVOPERP │                AEVO/USDC:USDC │            AEVO │  USDC │   True │      │        │ Future │     25.0 │   0.0064008 │
│                  AEVOUSDT │                AEVO/USDT:USDT │            AEVO │  USDT │   True │      │        │ Future │     25.0 │  0.00436695 │
│                   AFGUSDT │                      AFG/USDT │             AFG │  USDT │   True │ Spot │        │        │      1.0 │        1.05 │
│                   AGIUSDT │                 AGI/USDT:USDT │             AGI │  USDT │   True │      │        │ Future │      5.0 │    0.290745 │
│                  AGIXUSDT │                     AGIX/USDT │            AGIX │  USDT │   True │ Spot │        │        │      1.0 │         0.0 │
│                  AGLAUSDT │                     AGLA/USDT │            AGLA │  USDT │   True │ Spot │        │        │      1.0 │      0.0105 │
│                  AGLDUSDT │                AGLD/USDT:USDT │            AGLD │  USDT │   True │      │        │ Future │     20.0 │   0.0331695 │
│                   AINUSDT │                 AIN/USDT:USDT │             AIN │  USDT │   True │      │        │ Future │      5.0 │    0.559755 │
│                   AIOUSDT │                 AIO/USDT:USDT │             AIO │  USDT │   True │      │        │ Future │      5.0 │     1.07877 │
│                  AIOZUSDT │                AIOZ/USDT:USDT │            AIOZ │  USDT │   True │      │        │ Future │     20.0 │    0.109725 │
│                 AIXBTUSDT │               AIXBT/USDT:USDT │           AIXBT │  USDT │   True │      │        │ Future │     25.0 │    0.343875 │
│                   AKEUSDT │                 AKE/USDT:USDT │             AKE │  USDT │   True │      │        │ Future │     20.0 │      0.2331 │
│                   AKTUSDT │                 AKT/USDT:USDT │             AKT │  USDT │   True │      │        │ Future │     25.0 │   0.0645645 │
│                  ALCHUSDT │                ALCH/USDT:USDT │            ALCH │  USDT │   True │      │        │ Future │     20.0 │   0.1260525 │
│                  ALEOUSDT │                ALEO/USDT:USDT │            ALEO │  USDT │   True │      │        │ Future │      5.0 │     0.14133 │
│                  ALGOUSDT │                     ALGO/USDT │            ALGO │  USDT │   True │ Spot │ Margin │        │      1.0 │    0.000105 │
│                 ALICEUSDT │               ALICE/USDT:USDT │           ALICE │  USDT │   True │      │        │ Future │     20.0 │      0.0315 │
│                  ALLOUSDT │                ALLO/USDT:USDT │            ALLO │  USDT │   True │      │        │ Future │     25.0 │   0.2264325 │
│                ALPINEUSDT │              ALPINE/USDT:USDT │          ALPINE │  USDT │   True │      │        │ Future │     20.0 │    0.144585 │
│                   ALTUSDT │                 ALT/USDT:USDT │             ALT │  USDT │   True │      │        │ Future │     25.0 │     0.01575 │
│                   ALUUSDT │                 ALU/USDT:USDT │             ALU │  USDT │   True │      │        │ Future │      5.0 │   0.0299565 │
│                    AMDETH │                       AMD/ETH │             AMD │   ETH │   True │ Spot │        │        │      1.0 │     0.00105 │
│                 ANIMEUSDT │               ANIME/USDT:USDT │           ANIME │  USDT │   True │      │        │ Future │     25.0 │    0.008484 │
│                  ANKRUSDT │                ANKR/USDT:USDT │            ANKR │  USDT │   True │      │        │ Future │     20.0 │  0.01008525 │
│                   APEUSDT │                      APE/USDT │             APE │  USDT │   True │ Spot │ Margin │        │      1.0 │        1.05 │
│                   APEUSDT │                 APE/USDT:USDT │             APE │  USDT │   True │      │        │ Future │     50.0 │   0.0357315 │
│                 APE2LUSDT │                    APE2L/USDT │           APE2L │  USDT │   True │ Spot │        │        │      1.0 │    0.000105 │
│                 APE2SUSDT │                    APE2S/USDT │           APE2S │  USDT │   True │ Spot │        │        │      1.0 │    0.000105 │
│                  APEXUSDT │                     APEX/USDT │            APEX │  USDT │   True │ Spot │        │        │      1.0 │      0.0105 │
│                  APEXUSDT │                APEX/USDT:USDT │            APEX │  USDT │   True │      │        │ Future │     25.0 │   0.0638925 │
│                  API3USDT │                API3/USDT:USDT │            API3 │  USDT │   True │      │        │ Future │     25.0 │   0.0528045 │
│                   APRUSDT │                 APR/USDT:USDT │             APR │  USDT │   True │      │        │ Future │     20.0 │     0.35112 │
│                  APRSUSDT │                     APRS/USDT │            APRS │  USDT │   True │ Spot │        │        │      1.0 │        5.25 │
│                    APTBTC │                       APT/BTC │             APT │   BTC │   True │ Spot │        │        │      1.0 │    5.25e-05 │
│                    APTUSD │                   APT/USD:APT │             APT │   USD │   True │      │        │        │      1.0 │         0.0 │
│                   APTUSDC │                      APT/USDC │             APT │  USDC │   True │ Spot │        │        │      1.0 │        5.25 │
│                   APTUSDT │                      APT/USDT │             APT │  USDT │   True │ Spot │ Margin │        │      1.0 │      0.0105 │
│                   APTUSDT │                 APT/USDT:USDT │             APT │  USDT │   True │      │        │ Future │     25.0 │  0.01619835 │
│                    ARUSDT │                  AR/USDT:USDT │              AR │  USDT │   True │      │        │ Future │     25.0 │      0.4452 │
│                   ARBPERP │                 ARB/USDC:USDC │             ARB │  USDC │   True │      │        │ Future │     50.0 │    0.031668 │
│                   ARBUSDT │                      ARB/USDT │             ARB │  USDT │   True │ Spot │        │        │      1.0 │    1.05e-05 │
│                   ARCUSDT │                 ARC/USDT:USDT │             ARC │  USDT │   True │      │        │ Future │     12.5 │   0.0687015 │
│                  ARIAUSDT │                ARIA/USDT:USDT │            ARIA │  USDT │   True │      │        │ Future │     20.0 │   0.0823305 │
│                   ARKUSDT │                 ARK/USDT:USDT │             ARK │  USDT │   True │      │        │ Future │     25.0 │    0.630525 │
│                  ARKMUSDT │                ARKM/USDT:USDT │            ARKM │  USDT │   True │      │        │ Future │     50.0 │     0.29799 │
│                  ARPAUSDT │                ARPA/USDT:USDT │            ARPA │  USDT │   True │      │        │ Future │      5.0 │    0.178563 │
│                   ASPUSDT │                 ASP/USDT:USDT │             ASP │  USDT │   True │      │        │ Future │     20.0 │   0.1196475 │
│                   ASRUSDT │                 ASR/USDT:USDT │             ASR │  USDT │   True │      │        │ Future │     20.0 │     0.24969 │
│                 ASTERPERP │               ASTER/USDC:USDC │           ASTER │  USDC │   True │      │        │ Future │     20.0 │     0.63924 │
│                 ASTERUSDT │               ASTER/USDT:USDT │           ASTER │  USDT │   True │      │        │ Future │     75.0 │    0.659505 │
│                  ASTRUSDT │                ASTR/USDT:USDT │            ASTR │  USDT │   True │      │        │ Future │     25.0 │   0.0134505 │
│                    ATUSDT │                  AT/USDT:USDT │              AT │  USDT │   True │      │        │ Future │     20.0 │    0.168084 │
│                   ATHUSDT │                 ATH/USDT:USDT │             ATH │  USDT │   True │      │        │ Future │     25.0 │     0.22932 │
│                  ATOMUSDT │                     ATOM/USDT │            ATOM │  USDT │   True │ Spot │ Margin │        │      1.0 │    1.05e-05 │
│                ATOM2SUSDT │                   ATOM2S/USDT │          ATOM2S │  USDT │   True │ Spot │        │        │      1.0 │      0.0105 │
│               AUCTIONUSDT │             AUCTION/USDT:USDT │         AUCTION │  USDT │   True │      │        │ Future │     25.0 │     0.49392 │
│                    AUDETH │                       AUD/ETH │             AUD │   ETH │   True │ Spot │        │        │      1.0 │      0.0105 │
│                   AUDUSDT │                      AUD/USDT │             AUD │  USDT │   True │ Spot │        │        │      1.0 │      0.0105 │
│                   AVAUSDT │                      AVA/USDT │             AVA │  USDT │   True │ Spot │        │        │      1.0 │     0.00105 │
│                   AVAUSDT │                 AVA/USDT:USDT │             AVA │  USDT │   True │      │        │ Future │     20.0 │    0.063525 │
│                 AVAAIUSDT │               AVAAI/USDT:USDT │           AVAAI │  USDT │   True │      │        │ Future │     20.0 │    0.071043 │
│                   AVAXUSD │                 AVAX/USD:AVAX │            AVAX │   USD │   True │      │        │        │      1.0 │         0.0 │
│                  AVAXUSDT │                     AVAX/USDT │            AVAX │  USDT │   True │ Spot │ Margin │        │      1.0 │        10.5 │
│                   AVLUSDT │                 AVL/USDT:USDT │             AVL │  USDT │   True │      │        │ Future │     20.0 │     0.24822 │
│                  AVNTUSDT │                AVNT/USDT:USDT │            AVNT │  USDT │   True │      │        │ Future │     50.0 │    0.523005 │
│                   AWEUSDT │                 AWE/USDT:USDT │             AWE │  USDT │   True │      │        │ Future │     12.5 │     0.75831 │
│                   AXLUSDT │                      AXL/USDT │             AXL │  USDT │   True │ Spot │        │        │      1.0 │     1.1e-07 │
│                   AXLUSDT │                 AXL/USDT:USDT │             AXL │  USDT │   True │      │        │ Future │     25.0 │     0.20055 │
│                   AXSUSDT │                      AXS/USDT │             AXS │  USDT │   True │ Spot │ Margin │        │      1.0 │        1.05 │
│                   AXSUSDT │                 AXS/USDT:USDT │             AXS │  USDT │   True │      │        │ Future │     50.0 │      0.1008 │
│                     BUSDT │                   B/USDT:USDT │               B │  USDT │   True │      │        │ Future │     12.5 │     0.41412 │
│                    B2USDT │                  B2/USDT:USDT │              B2 │  USDT │   True │      │        │ Future │     12.5 │     0.40278 │
│                    B3USDT │                  B3/USDT:USDT │              B3 │  USDT │   True │      │        │ Future │     20.0 │    0.359625 │
│                  BABYUSDT │                BABY/USDT:USDT │            BABY │  USDT │   True │      │        │ Future │     25.0 │    4.200525 │
│                 BABY1USDT │                    BABY1/USDT │           BABY1 │  USDT │   True │ Spot │        │        │      1.0 │        5.25 │
│              BABYDOGEBUSD │                 BABYDOGE/BUSD │        BABYDOGE │  BUSD │   True │ Spot │        │        │      1.0 │        1.05 │
│              BABYDOGEUSDT │                 BABYDOGE/USDT │        BABYDOGE │  USDT │   True │ Spot │        │        │      1.0 │        1.05 │
│                   BANUSDT │                 BAN/USDT:USDT │             BAN │  USDT │   True │      │        │ Future │     12.5 │    0.075285 │
│                BANANAUSDT │              BANANA/USDT:USDT │          BANANA │  USDT │   True │      │        │ Future │     25.0 │   0.0846405 │
│             BANANAS31USDT │           BANANAS31/USDT:USDT │       BANANAS31 │  USDT │   True │      │        │ Future │     20.0 │    0.415695 │
│                  BANDUSDT │                BAND/USDT:USDT │            BAND │  USDT │   True │      │        │ Future │     25.0 │    0.043722 │
│                  BANKUSDT │                BANK/USDT:USDT │            BANK │  USDT │   True │      │        │ Future │     20.0 │    0.754635 │
│                  BARDUSDT │                BARD/USDT:USDT │            BARD │  USDT │   True │      │        │ Future │     50.0 │   0.1017282 │
│                    BATBTC │                       BAT/BTC │             BAT │   BTC │   True │ Spot │        │        │      1.0 │      0.0105 │
│                    BATETH │                       BAT/ETH │             BAT │   ETH │   True │ Spot │        │        │      1.0 │      0.0105 │
│                   BATUSDT │                 BAT/USDT:USDT │             BAT │  USDT │   True │      │        │ Future │     25.0 │    0.024717 │
│                    BBUSDT │                  BB/USDT:USDT │              BB │  USDT │   True │      │        │ Future │     25.0 │       0.189 │
│                    BBDETH │                       BBD/ETH │             BBD │   ETH │   True │ Spot │        │        │      1.0 │    1.05e-06 │
│                   BBDUSDC │                      BBD/USDC │             BBD │  USDC │   True │ Spot │        │        │      1.0 │        1.05 │
│                   BBDUSDT │                      BBD/USDT │             BBD │  USDT │   True │ Spot │        │        │      1.0 │      0.0105 │
│                  BBSOLSOL │                     BBSOL/SOL │           BBSOL │   SOL │   True │ Spot │        │        │      1.0 │         0.0 │
│                 BBSOLUSDC │                    BBSOL/USDC │           BBSOL │  USDC │   True │ Spot │        │        │      1.0 │        5.25 │
│                 BBSOLUSDT │                    BBSOL/USDT │           BBSOL │  USDT │   True │ Spot │        │        │      1.0 │        5.25 │
│                    BCHUSD │                   BCH/USD:BCH │             BCH │   USD │   True │      │        │        │      1.0 │         0.0 │
│                   BCHPERP │                 BCH/USDC:USDC │             BCH │  USDC │   True │      │        │ Future │     75.0 │   5971.2639 │
│                   BCHUSDT │                 BCH/USDT:USDT │             BCH │  USDT │   True │      │        │ Future │     75.0 │     5.63535 │
│                  BEAMUSDT │                BEAM/USDT:USDT │            BEAM │  USDT │   True │      │        │ Future │     20.0 │    0.501795 │
│                  BEATUSDT │                BEAT/USDT:USDT │            BEAT │  USDT │   True │      │        │ Future │     20.0 │     0.40719 │
│                   BELUSDT │                 BEL/USDT:USDT │             BEL │  USDT │   True │      │        │ Future │     12.5 │    0.204645 │
│                   BENUSDT │                      BEN/USDT │             BEN │  USDT │   True │ Spot │        │        │      1.0 │        1.05 │
│                  BERAUSDT │                BERA/USDT:USDT │            BERA │  USDT │   True │      │        │ Future │     25.0 │      1.3965 │
│               BIGTIMEUSDT │             BIGTIME/USDT:USDT │         BIGTIME │  USDT │   True │      │        │ Future │     25.0 │   0.0302085 │
│                   BIOUSDT │                 BIO/USDT:USDT │             BIO │  USDT │   True │      │        │ Future │     50.0 │       0.063 │
│                 BLASTUSDT │               BLAST/USDT:USDT │           BLAST │  USDT │   True │      │        │ Future │     20.0 │   0.0104265 │
│                 BLESSUSDT │               BLESS/USDT:USDT │           BLESS │  USDT │   True │      │        │ Future │     12.5 │    0.347445 │
│                 BLUAIUSDT │               BLUAI/USDT:USDT │           BLUAI │  USDT │   True │      │        │ Future │     20.0 │    0.328545 │
│                  BLURUSDT │                BLUR/USDT:USDT │            BLUR │  USDT │   True │      │        │ Future │     50.0 │    0.043785 │
│                   BMTUSDT │                 BMT/USDT:USDT │             BMT │  USDT │   True │      │        │ Future │     20.0 │    0.032172 │
│                    BNBETH │                       BNB/ETH │             BNB │   ETH │   True │ Spot │        │        │      1.0 │     0.00105 │
│                   BNBUSDC │                      BNB/USDC │             BNB │  USDC │   True │ Spot │        │        │      1.0 │        5.25 │
│                   BNBUSDT │                      BNB/USDT │             BNB │  USDT │   True │ Spot │ Margin │        │      1.0 │        5.25 │
│                   BNBUSDT │                 BNB/USDT:USDT │             BNB │  USDT │   True │      │        │ Future │     25.0 │     9.34395 │
│                   BNTUSDT │                 BNT/USDT:USDT │             BNT │  USDT │   True │      │        │ Future │     20.0 │     0.27636 │
│                  BOBAUSDT │                BOBA/USDT:USDT │            BOBA │  USDT │   True │      │        │ Future │      5.0 │     0.00546 │
│                BOBBOBUSDT │              BOBBOB/USDT:USDT │          BOBBOB │  USDT │   True │      │        │ Future │     20.0 │   0.1800855 │
│                   BOMEBTC │                      BOME/BTC │            BOME │   BTC │   True │ Spot │        │        │      1.0 │    1.271655 │
│                  BOMEUSDC │                     BOME/USDC │            BOME │  USDC │   True │ Spot │        │        │      1.0 │        1.05 │
│                  BOMEUSDT │                     BOME/USDT │            BOME │  USDT │   True │ Spot │        │        │      1.0 │        1.05 │
│                  BOMEUSDT │                BOME/USDT:USDT │            BOME │  USDT │   True │      │        │ Future │     50.0 │   0.0712005 │
│                  BONUSETH │                     BONUS/ETH │           BONUS │   ETH │   True │ Spot │        │        │      1.0 │    0.000105 │
│                  BONUSEUR │                     BONUS/EUR │           BONUS │   EUR │   True │ Spot │        │        │      1.0 │        1.05 │
│                 BONUSUSDT │                    BONUS/USDT │           BONUS │  USDT │   True │ Spot │        │        │      1.0 │        1.05 │
│                    BRUSDT │                  BR/USDT:USDT │              BR │  USDT │   True │      │        │ Future │      5.0 │    0.415191 │
│                 BRETTUSDT │               BRETT/USDT:USDT │           BRETT │  USDT │   True │      │        │ Future │     25.0 │    0.188475 │
│                  BREVUSDT │                BREV/USDT:USDT │            BREV │  USDT │   True │      │        │ Future │     50.0 │     0.35616 │
│                    BRLETH │                       BRL/ETH │             BRL │   ETH │   True │ Spot │        │        │      1.0 │      0.0105 │
│              BROCCOLIUSDT │            BROCCOLI/USDT:USDT │        BROCCOLI │  USDT │   True │      │        │ Future │     25.0 │   0.0274029 │
│                   BRZUSDT │                      BRZ/USDT │             BRZ │  USDT │   True │ Spot │        │        │      1.0 │      0.0105 │
│                   BSUUSDT │                 BSU/USDT:USDT │             BSU │  USDT │   True │      │        │ Future │     20.0 │    0.105714 │
│                   BSVUSDT │                 BSV/USDT:USDT │             BSV │  USDT │   True │      │        │ Future │     25.0 │   0.3441165 │
│                    BTCBRL │                       BTC/BRL │             BTC │   BRL │   True │ Spot │        │        │      1.0 │        1.05 │
│                    BTCBRZ │                       BTC/BRZ │             BTC │   BRZ │   True │ Spot │        │        │      1.0 │         0.0 │
│                    BTCDAI │                       BTC/DAI │             BTC │   DAI │   True │ Spot │        │        │      1.0 │       1e-08 │
│                    BTCETH │                       BTC/ETH │             BTC │   ETH │   True │ Spot │ Margin │        │      1.0 │        10.5 │
│                    BTCEUR │                       BTC/EUR │             BTC │   EUR │   True │ Spot │        │        │      1.0 │       1e-08 │
│                    BTCIDR │                       BTC/IDR │             BTC │   IDR │   True │ Spot │        │        │      1.0 │        5.25 │
│                    BTCTRY │                       BTC/TRY │             BTC │   TRY │   True │ Spot │        │        │      1.0 │        1.05 │
│                    BTCUSD │                   BTC/USD:BTC │             BTC │   USD │   True │      │        │        │      1.0 │         0.0 │
│                 BTCUSDH26 │            BTC/USD:BTC-260327 │             BTC │   USD │   True │      │        │        │      1.0 │         0.0 │
│                 BTCUSDM26 │            BTC/USD:BTC-260626 │             BTC │   USD │   True │      │        │        │      1.0 │         0.0 │
│                   BTCUSDC │                      BTC/USDC │             BTC │  USDC │   True │ Spot │        │        │      1.0 │        5.25 │
│                   BTCPERP │                 BTC/USDC:USDC │             BTC │  USDC │   True │      │        │ Future │    125.0 │   92.471505 │
│                   BTCUSDT │                      BTC/USDT │             BTC │  USDT │   True │ Spot │ Margin │        │      1.0 │        5.25 │
│                   BTCUSDT │                 BTC/USDT:USDT │             BTC │  USDT │   True │      │        │ Future │    100.0 │    93.78873 │
│           BTCUSDT-30JAN26 │          BTC/USDT:USDT-260130 │             BTC │  USDT │   True │      │        │        │     50.0 │   94.277715 │
│  BTC-30JAN26-86500-C-USDT │  BTC/USDT:USDT-260130-86500-C │             BTC │  USDT │   True │      │        │        │      1.0 │         0.0 │
│  BTC-30JAN26-86500-P-USDT │  BTC/USDT:USDT-260130-86500-P │             BTC │  USDT │   True │      │        │        │      1.0 │         0.0 │
│  BTC-30JAN26-87500-C-USDT │  BTC/USDT:USDT-260130-87500-C │             BTC │  USDT │   True │      │        │        │      1.0 │         0.0 │
│  BTC-30JAN26-87500-P-USDT │  BTC/USDT:USDT-260130-87500-P │             BTC │  USDT │   True │      │        │        │      1.0 │         0.0 │
│  BTC-30JAN26-88500-C-USDT │  BTC/USDT:USDT-260130-88500-C │             BTC │  USDT │   True │      │        │        │      1.0 │         0.0 │
│  BTC-30JAN26-88500-P-USDT │  BTC/USDT:USDT-260130-88500-P │             BTC │  USDT │   True │      │        │        │      1.0 │         0.0 │
│           BTCUSDT-06FEB26 │          BTC/USDT:USDT-260206 │             BTC │  USDT │   True │      │        │        │     50.0 │    94.31037 │
